geno,ngr2,ngr3,ngr4,ngr5,ngr6,ngr7,ngr8,ngr9,ngr10,ngr11,ngr12,ngr13,ngr14,ngr15,ngr20,ngr25,ngr30,ngr35,ngr40,ngr45,ngr50
X908015257018_H_9,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_A_1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257019_A_10,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_A_11,1,1,1,1,1,3,6,6,7,7,7,7,7,7,8,8,8,8,8,9,9
X908015257019_A_12,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257019_A_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_A_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,20,23,25,30,31,32
X908015257019_A_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_A_5,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,17,21,22,23
X908015257019_A_6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257019_A_7,1,1,1,1,1,3,3,3,4,4,4,4,4,4,9,9,10,10,11,12,12
X908015257019_A_8,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257019_A_9,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_B_1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257019_B_10,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_B_11,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,35,37,40
X908015257019_B_12,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257019_B_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_B_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_B_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,20,23,25,30,31,32
X908015257019_B_5,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,17,21,22,23
X908015257019_B_6,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,19,20,20
X908015257019_B_7,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257019_B_8,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257019_B_9,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_C_1,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_C_10,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_C_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257019_C_12,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257019_C_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_C_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_C_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_C_5,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,17,21,22,23
X908015257019_C_7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257019_C_8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257019_C_9,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_D_1,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_D_10,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5
X908015257019_D_11,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,35,37,40
X908015257019_D_12,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257019_D_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_D_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_D_4,1,1,1,1,1,3,6,6,7,7,7,7,7,7,8,8,8,8,8,9,9
X908015257019_D_5,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,19,20,20
X908015257019_D_7,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257019_D_8,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5
X908015257019_E_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_E_10,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_E_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257019_E_12,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257019_E_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_E_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,20,23,25,30,31,32
X908015257019_E_5,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,19,20,20
X908015257019_E_6,1,2,2,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,9,10,10
X908015257019_E_7,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257019_E_8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257019_E_9,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_F_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257019_F_10,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257019_F_12,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257019_F_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_F_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_F_5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257019_F_7,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257019_F_8,1,1,1,1,1,3,6,6,7,7,7,7,10,12,15,17,20,21,25,26,27
X908015257019_F_9,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_G_1,1,1,1,1,1,3,6,6,7,7,7,7,10,12,15,17,20,21,25,26,27
X908015257019_G_10,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257019_G_11,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_G_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257019_G_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_G_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257019_G_5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257019_G_6,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257019_G_7,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_G_8,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_G_9,1,1,1,1,1,3,6,6,7,7,7,7,7,7,8,8,8,8,8,9,9
X908015257019_H_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_H_10,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_H_11,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,35,37,40
X908015257019_H_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_H_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257019_H_4,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_H_5,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,19,20,20
X908015257019_H_6,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257019_H_7,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257019_H_8,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257019_H_9,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257020_A_1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_A_10,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,19,20,20
X908015257020_A_11,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_A_12,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257020_A_2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_A_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257020_A_4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_A_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257020_A_6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257020_A_7,1,2,2,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,9,10,10
X908015257020_A_8,1,2,2,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,9,10,10
X908015257020_A_9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257020_B_1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_B_10,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_B_11,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257020_B_12,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,19,20,20
X908015257020_B_2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_B_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257020_B_4,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_B_5,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257020_B_6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257020_B_7,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257020_B_8,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257020_B_9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257020_C_1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_C_10,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,19,20,20
X908015257020_C_11,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257020_C_12,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257020_C_2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_C_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257020_C_4,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_C_5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_C_6,1,1,1,1,1,3,3,3,4,4,4,4,4,4,9,9,10,10,11,12,12
X908015257020_C_7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_C_8,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_C_9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257020_D_1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_D_10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_D_11,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_D_12,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257020_D_2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_D_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257020_D_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257020_D_5,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_D_6,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,19,20,20
X908015257020_D_7,1,2,2,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,9,10,10
X908015257020_D_8,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_D_9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257020_E_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257020_E_10,1,2,2,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,9,10,10
X908015257020_E_11,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_E_12,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_E_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257020_E_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257020_E_4,1,1,1,1,1,3,3,3,4,4,4,4,4,4,9,9,10,10,11,12,12
X908015257020_E_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257020_E_7,1,2,2,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,9,10,10
X908015257020_E_8,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_E_9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257020_F_1,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257020_F_10,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,19,20,20
X908015257020_F_11,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,19,20,20
X908015257020_F_12,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257020_F_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257020_F_3,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_F_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257020_F_5,1,1,1,1,1,3,3,3,4,4,4,4,4,4,9,9,10,10,11,12,12
X908015257020_F_6,1,1,1,1,1,3,3,3,4,4,4,4,4,4,9,9,10,10,11,12,12
X908015257020_F_7,1,2,2,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,9,10,10
X908015257020_F_9,1,2,2,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,9,10,10
X908015257020_G_1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,9,9,10,10,11,12,12
X908015257020_G_10,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_G_11,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_G_2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257020_G_3,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_G_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257020_G_5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257020_G_6,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,19,20,20
X908015257020_G_7,1,2,2,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,9,10,10
X908015257020_G_8,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,19,20,20
X908015257020_G_9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257020_H_1,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257020_H_10,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257020_H_11,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_H_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,12,12,13,32,33
X908015257020_H_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257020_H_4,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,39
X908015257020_H_5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257020_H_6,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257020_H_7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257020_H_8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257020_H_9,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,19,20,20
X908015257021_A_1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_A_10,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_A_11,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_A_12,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_A_2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_A_3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_A_4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_A_5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_A_6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_A_7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_A_8,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_A_9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_B_1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_B_10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_B_11,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_B_12,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_B_2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_B_3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,35,37,40
X908015257021_B_4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_B_5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_B_6,1,1,1,1,1,3,6,6,7,7,7,7,10,12,15,17,20,21,25,26,27
X908015257021_B_7,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_B_8,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_B_9,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_C_1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_C_10,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_C_11,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_C_12,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5
X908015257021_C_2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_C_3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_C_4,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_C_5,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_C_6,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_C_7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_C_8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_C_9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_D_1,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257021_D_10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257021_D_12,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,19,20,20
X908015257021_D_2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_D_3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_D_4,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_D_5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_D_6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_D_7,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_D_8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_D_9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_E_1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_E_10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_E_11,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_E_12,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257021_E_2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,35,37,40
X908015257021_E_3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_E_4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_E_5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_E_6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_E_8,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_E_9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_F_1,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257021_F_10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_F_11,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_F_12,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
X908015257021_F_2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,35,37,40
X908015257021_F_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257021_F_4,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_F_5,1,1,1,1,1,3,6,6,7,7,7,7,7,7,13,14,16,16,26,27,28
X908015257021_F_6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,35,37,40
X908015257021_F_8,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_F_9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_G_1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_G_10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_G_11,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_G_2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_G_3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_G_4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_G_5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_G_6,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_G_8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_G_9,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_H_1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_H_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X908015257021_H_2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_H_3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_H_4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_H_5,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4
X908015257021_H_6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
X908015257021_H_7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
